time_ms,ent_idx,bone,world_x,world_y,world_z,scr_x,scr_y,visible,box_x,box_y,box_w,box_h,bonearray_ptr,vm_w0,vm_w1,vm_w2,vm_w3
40814153,24,neck_0,-1150.73,832.98,60.33,726.59,527.07,1,714.54,471.03,226.91,88.76,3A28F8CC600,-0.487450,0.872905,-0.020733,43.613235
40814153,24,pelvis,-1151.85,838.54,38.67,728.54,538.73,1,714.54,471.03,226.91,88.76,3A28F8CC600,-0.487450,0.872905,-0.020733,43.613235
40814153,24,ankle_L,-1137.42,833.85,4.39,732.32,557.46,1,714.54,471.03,226.91,88.76,3A28F8CC600,-0.487450,0.872905,-0.020733,43.613235
40814153,24,ankle_R,-1163.96,837.57,4.43,723.61,557.05,1,714.54,471.03,226.91,88.76,3A28F8CC600,-0.487450,0.872905,-0.020733,43.613235
40815154,14,head,-444.46,-127.14,64.21,276.27,524.63,1,225.89,51.63,10262.96,627.50,3A234127000,-0.487450,0.872905,-0.020733,193.374359
40815154,14,neck_0,-448.57,-126.57,60.22,274.20,534.21,1,225.89,51.63,10262.96,627.50,3A234127000,-0.487450,0.872905,-0.020733,193.374359
40815154,14,pelvis,-453.61,-123.90,38.60,278.64,585.00,1,225.89,51.63,10262.96,627.50,3A234127000,-0.487450,0.872905,-0.020733,193.374359
40815154,14,ankle_L,-440.25,-115.57,4.58,318.75,664.53,1,225.89,51.63,10262.96,627.50,3A234127000,-0.487450,0.872905,-0.020733,193.374359
40815154,14,ankle_R,-459.97,-133.72,4.21,243.13,668.31,1,225.89,51.63,10262.96,627.50,3A234127000,-0.487450,0.872905,-0.020733,193.374359
40815154,19,head,510.02,1147.84,64.16,1852.19,524.97,1,1681.99,457.08,186.11,116.67,3A28F8CAA00,-0.487450,0.872905,-0.020733,193.374359
40815154,19,neck_0,513.09,1150.69,60.21,1854.27,527.98,1,1681.99,457.08,186.11,116.67,3A28F8CAA00,-0.487450,0.872905,-0.020733,193.374359
40815154,19,pelvis,518.43,1153.22,38.67,1858.72,544.36,1,1681.99,457.08,186.11,116.67,3A28F8CAA00,-0.487450,0.872905,-0.020733,193.374359
40815154,19,ankle_L,516.85,1138.12,4.39,1863.23,571.01,1,1681.99,457.08,186.11,116.67,3A28F8CAA00,-0.487450,0.872905,-0.020733,193.374359
40815154,19,ankle_R,514.96,1164.85,4.43,1848.93,569.82,1,1681.99,457.08,186.11,116.67,3A28F8CAA00,-0.487450,0.872905,-0.020733,193.374359
40815154,21,head,-1147.81,254.73,64.13,434.80,524.99,1,419.37,440.44,584.74,131.87,3A291F10000,-0.487450,0.872905,-0.020733,193.374359
40815154,21,neck_0,-1151.14,257.22,60.15,435.63,527.93,1,419.37,440.44,584.74,131.87,3A291F10000,-0.487450,0.872905,-0.020733,193.374359
40815154,21,pelvis,-1154.56,262.02,38.67,438.52,543.62,1,419.37,440.44,584.74,131.87,3A291F10000,-0.487450,0.872905,-0.020733,193.374359
40815154,21,ankle_L,-1139.47,263.68,4.39,446.04,568.94,1,419.37,440.44,584.74,131.87,3A291F10000,-0.487450,0.872905,-0.020733,193.374359
40815154,21,ankle_R,-1165.19,256.16,4.43,430.06,568.65,1,419.37,440.44,584.74,131.87,3A291F10000,-0.487450,0.872905,-0.020733,193.374359
40816154,14,head,-444.63,-127.10,64.14,48.40,524.71,1,-24.29,506.86,150.34,223.09,3A234127000,-0.487450,0.872905,-0.020733,118.944565
40816154,14,neck_0,-448.73,-126.46,60.14,48.65,537.46,1,-24.29,506.86,150.34,223.09,3A234127000,-0.487450,0.872905,-0.020733,118.944565
40816154,14,pelvis,-453.61,-123.90,38.60,59.20,604.30,1,-24.29,506.86,150.34,223.09,3A234127000,-0.487450,0.872905,-0.020733,118.944565
40816154,14,ankle_L,-440.25,-115.57,4.58,113.52,709.16,1,-24.29,506.86,150.34,223.09,3A234127000,-0.487450,0.872905,-0.020733,118.944565
40816154,14,ankle_R,-459.97,-133.72,4.21,7.40,715.42,1,-24.29,506.86,150.34,223.09,3A234127000,-0.487450,0.872905,-0.020733,118.944565
40816154,21,head,-1147.78,254.70,64.26,391.32,524.89,1,374.58,401.73,615.40,174.47,3A291F10000,-0.487450,0.872905,-0.020733,118.944565
40816154,21,neck_0,-1151.15,257.17,60.30,392.38,528.05,1,374.58,401.73,615.40,174.47,3A291F10000,-0.487450,0.872905,-0.020733,118.944565
40816154,21,pelvis,-1154.56,262.02,38.67,395.86,545.14,1,374.58,401.73,615.40,174.47,3A291F10000,-0.487450,0.872905,-0.020733,118.944565
40816154,21,ankle_L,-1139.47,263.68,4.39,403.74,572.55,1,374.58,401.73,615.40,174.47,3A291F10000,-0.487450,0.872905,-0.020733,118.944565
40816154,21,ankle_R,-1165.19,256.16,4.43,386.74,572.21,1,374.58,401.73,615.40,174.47,3A291F10000,-0.487450,0.872905,-0.020733,118.944565
40816154,23,head,-510.30,1147.87,64.11,1107.93,525.03,1,1096.95,458.07,169.61,100.63,3A28F8C9C00,-0.487450,0.872905,-0.020733,118.944565
40816154,23,neck_0,-510.29,1152.04,60.14,1108.60,527.11,1,1096.95,458.07,169.61,100.63,3A28F8C9C00,-0.487450,0.872905,-0.020733,118.944565
40816154,23,pelvis,-508.60,1157.59,38.67,1110.30,538.33,1,1096.95,458.07,169.61,100.63,3A28F8C9C00,-0.487450,0.872905,-0.020733,118.944565
40816154,23,ankle_L,-498.44,1146.31,4.39,1113.64,556.59,1,1096.95,458.07,169.61,100.63,3A28F8C9C00,-0.487450,0.872905,-0.020733,118.944565
40816154,23,ankle_R,-519.57,1162.80,4.43,1105.50,556.01,1,1096.95,458.07,169.61,100.63,3A28F8C9C00,-0.487450,0.872905,-0.020733,118.944565
40817158,14,head,-444.44,-127.51,64.14,181.53,524.76,1,124.40,509.53,120.61,190.43,3A234127000,-0.487450,0.872905,-0.020733,157.639252
40817158,14,neck_0,-448.53,-126.82,60.15,180.64,535.66,1,124.40,509.53,120.61,190.43,3A234127000,-0.487450,0.872905,-0.020733,157.639252
40817158,14,pelvis,-453.61,-123.90,38.60,188.39,592.94,1,124.40,509.53,120.61,190.43,3A234127000,-0.487450,0.872905,-0.020733,157.639252
40817158,14,ankle_L,-440.25,-115.57,4.58,234.27,682.90,1,124.40,509.53,120.61,190.43,3A234127000,-0.487450,0.872905,-0.020733,157.639252
40817158,14,ankle_R,-459.97,-133.72,4.21,146.48,687.63,1,124.40,509.53,120.61,190.43,3A234127000,-0.487450,0.872905,-0.020733,157.639252
40817158,19,head,509.70,1148.05,64.12,1886.76,525.00,1,1708.25,452.31,195.46,123.35,3A28F8CAA00,-0.487450,0.872905,-0.020733,157.639252
40817158,19,neck_0,512.85,1150.83,60.18,1889.01,528.11,1,1708.25,452.31,195.46,123.35,3A28F8CAA00,-0.487450,0.872905,-0.020733,157.639252
40817158,19,pelvis,518.43,1153.22,38.67,1893.98,545.12,1,1708.25,452.31,195.46,123.35,3A28F8CAA00,-0.487450,0.872905,-0.020733,157.639252
40817158,19,ankle_L,516.85,1138.12,4.39,1899.13,572.84,1,1708.25,452.31,195.46,123.35,3A28F8CAA00,-0.487450,0.872905,-0.020733,157.639252
40817158,19,ankle_R,514.96,1164.85,4.43,1883.34,571.55,1,1708.25,452.31,195.46,123.35,3A28F8CAA00,-0.487450,0.872905,-0.020733,157.639252
40817158,21,head,-1147.66,254.81,64.09,414.92,525.02,1,398.91,423.20,580.48,150.90,3A291F10000,-0.487450,0.872905,-0.020733,157.639252
40817158,21,neck_0,-1151.04,257.31,60.16,415.86,528.03,1,398.91,423.20,580.48,150.90,3A291F10000,-0.487450,0.872905,-0.020733,157.639252
40817158,21,pelvis,-1154.56,262.02,38.67,418.87,544.32,1,398.91,423.20,580.48,150.90,3A291F10000,-0.487450,0.872905,-0.020733,157.639252
40817158,21,ankle_L,-1139.47,263.68,4.39,426.56,570.61,1,398.91,423.20,580.48,150.90,3A291F10000,-0.487450,0.872905,-0.020733,157.639252
40817158,21,ankle_R,-1165.19,256.16,4.43,410.11,570.29,1,398.91,423.20,580.48,150.90,3A291F10000,-0.487450,0.872905,-0.020733,157.639252
40818159,14,head,-444.74,-127.12,64.34,223.52,524.27,1,169.20,-490.39,22563.72,1181.25,3A234127000,-0.487450,0.872905,-0.020733,172.136856
40818159,14,neck_0,-448.82,-126.56,60.31,221.80,534.67,1,169.20,-490.39,22563.72,1181.25,3A234127000,-0.487450,0.872905,-0.020733,172.136856
40818159,14,pelvis,-453.61,-123.90,38.60,227.75,589.48,1,169.20,-490.39,22563.72,1181.25,3A234127000,-0.487450,0.872905,-0.020733,172.136856
40818159,14,ankle_L,-440.25,-115.57,4.58,271.10,674.89,1,169.20,-490.39,22563.72,1181.25,3A234127000,-0.487450,0.872905,-0.020733,172.136856
40818159,14,ankle_R,-459.97,-133.72,4.21,188.67,679.19,1,169.20,-490.39,22563.72,1181.25,3A234127000,-0.487450,0.872905,-0.020733,172.136856
40818159,19,head,510.09,1148.08,64.27,1872.67,524.88,1,1701.68,458.89,187.29,115.97,3A28F8CAA00,-0.487450,0.872905,-0.020733,172.136856
40818159,19,neck_0,513.15,1150.90,60.28,1874.77,527.99,1,1701.68,458.89,187.29,115.97,3A28F8CAA00,-0.487450,0.872905,-0.020733,172.136856
40818159,19,pelvis,518.43,1153.22,38.67,1879.35,544.80,1,1701.68,458.89,187.29,115.97,3A28F8CAA00,-0.487450,0.872905,-0.020733,172.136856
40818159,19,ankle_L,516.85,1138.12,4.39,1884.23,572.08,1,1701.68,458.89,187.29,115.97,3A28F8CAA00,-0.487450,0.872905,-0.020733,172.136856
40818159,19,ankle_R,514.96,1164.85,4.43,1869.06,570.83,1,1701.68,458.89,187.29,115.97,3A28F8CAA00,-0.487450,0.872905,-0.020733,172.136856
40818159,21,head,-1147.77,254.69,64.10,423.07,525.01,1,407.30,438.03,585.66,135.33,3A291F10000,-0.487450,0.872905,-0.020733,172.136856
40818159,21,neck_0,-1151.08,257.21,60.12,424.00,528.01,1,407.30,438.03,585.66,135.33,3A291F10000,-0.487450,0.872905,-0.020733,172.136856
40818159,21,pelvis,-1154.56,262.02,38.67,427.02,544.03,1,407.30,438.03,585.66,135.33,3A291F10000,-0.487450,0.872905,-0.020733,172.136856
40818159,21,ankle_L,-1139.47,263.68,4.39,434.64,569.92,1,407.30,438.03,585.66,135.33,3A291F10000,-0.487450,0.872905,-0.020733,172.136856
40818159,21,ankle_R,-1165.19,256.16,4.43,418.38,569.61,1,407.30,438.03,585.66,135.33,3A291F10000,-0.487450,0.872905,-0.020733,172.136856
40819160,14,head,-444.66,-127.11,64.16,172.04,524.70,1,114.10,-438.95,24956.72,1141.33,3A234127000,-0.487450,0.872905,-0.020733,154.023331
40819160,14,neck_0,-448.75,-126.52,60.15,170.82,535.78,1,114.10,-438.95,24956.72,1141.33,3A234127000,-0.487450,0.872905,-0.020733,154.023331
40819160,14,pelvis,-453.61,-123.90,38.60,177.93,593.86,1,114.10,-438.95,24956.72,1141.33,3A234127000,-0.487450,0.872905,-0.020733,154.023331
40819160,14,ankle_L,-440.25,-115.57,4.58,224.48,685.03,1,114.10,-438.95,24956.72,1141.33,3A234127000,-0.487450,0.872905,-0.020733,154.023331
40819160,14,ankle_R,-459.97,-133.72,4.21,135.24,689.87,1,114.10,-438.95,24956.72,1141.33,3A234127000,-0.487450,0.872905,-0.020733,154.023331
40819160,19,head,510.08,1147.97,64.11,1890.96,525.00,1,1797.98,462.23,110.22,113.63,3A28F8CAA00,-0.487450,0.872905,-0.020733,154.023331
40819160,19,neck_0,513.17,1150.79,60.14,1893.12,528.15,1,1797.98,462.23,110.22,113.63,3A28F8CAA00,-0.487450,0.872905,-0.020733,154.023331
40819160,19,pelvis,518.43,1153.22,38.67,1897.70,545.20,1,1797.98,462.23,110.22,113.63,3A28F8CAA00,-0.487450,0.872905,-0.020733,154.023331
40819160,19,ankle_L,516.85,1138.12,4.39,1902.92,573.03,1,1797.98,462.23,110.22,113.63,3A28F8CAA00,-0.487450,0.872905,-0.020733,154.023331
40819160,19,ankle_R,514.96,1164.85,4.43,1886.97,571.74,1,1797.98,462.23,110.22,113.63,3A28F8CAA00,-0.487450,0.872905,-0.020733,154.023331
40819160,21,head,-1147.72,254.61,64.17,412.61,524.96,1,396.52,447.60,629.37,126.69,3A291F10000,-0.487450,0.872905,-0.020733,154.023331
40819160,21,neck_0,-1151.15,257.09,60.26,413.53,527.97,1,396.52,447.60,629.37,126.69,3A291F10000,-0.487450,0.872905,-0.020733,154.023331
40819160,21,pelvis,-1154.56,262.02,38.67,416.81,544.40,1,396.52,447.60,629.37,126.69,3A291F10000,-0.487450,0.872905,-0.020733,154.023331
40819160,21,ankle_L,-1139.47,263.68,4.39,424.51,570.78,1,396.52,447.60,629.37,126.69,3A291F10000,-0.487450,0.872905,-0.020733,154.023331
40819160,21,ankle_R,-1165.19,256.16,4.43,408.01,570.46,1,396.52,447.60,629.37,126.69,3A291F10000,-0.487450,0.872905,-0.020733,154.023331
40820160,14,head,-444.61,-127.19,64.20,76.84,524.55,1,9.17,-804.02,42815.18,1527.54,3A234127000,-0.487450,0.872905,-0.020733,126.251465
40820160,14,neck_0,-448.70,-126.63,60.18,76.42,536.97,1,9.17,-804.02,42815.18,1527.54,3A234127000,-0.487450,0.872905,-0.020733,126.251465
40820160,14,pelvis,-453.61,-123.90,38.60,86.83,601.88,1,9.17,-804.02,42815.18,1527.54,3A234127000,-0.487450,0.872905,-0.020733,126.251465
40820160,14,ankle_L,-440.25,-115.57,4.58,139.33,703.56,1,9.17,-804.02,42815.18,1527.54,3A234127000,-0.487450,0.872905,-0.020733,126.251465
40820160,14,ankle_R,-459.97,-133.72,4.21,37.21,709.46,1,9.17,-804.02,42815.18,1527.54,3A234127000,-0.487450,0.872905,-0.020733,126.251465
40820160,19,head,510.08,1148.04,64.22,1920.36,524.91,1,1903.23,466.63,60.11,110.83,3A28F8CAA00,-0.487450,0.872905,-0.020733,126.251465
40820160,19,neck_0,513.13,1150.87,60.23,1922.50,528.18,1,1903.23,466.63,60.11,110.83,3A28F8CAA00,-0.487450,0.872905,-0.020733,126.251465
40820160,19,pelvis,518.43,1153.22,38.67,1927.32,545.83,1,1903.23,466.63,60.11,110.83,3A28F8CAA00,-0.487450,0.872905,-0.020733,126.251465
40820160,19,ankle_L,516.85,1138.12,4.39,1933.11,574.57,1,1903.23,466.63,60.11,110.83,3A28F8CAA00,-0.487450,0.872905,-0.020733,126.251465
40820160,19,ankle_R,514.96,1164.85,4.43,1915.83,573.19,1,1903.23,466.63,60.11,110.83,3A28F8CAA00,-0.487450,0.872905,-0.020733,126.251465
40820160,21,head,-1147.76,254.80,64.16,396.00,524.97,1,379.43,459.95,689.67,115.84,3A291F10000,-0.487450,0.872905,-0.020733,126.251465
40820160,21,neck_0,-1151.15,257.24,60.19,397.00,528.11,1,379.43,459.95,689.67,115.84,3A291F10000,-0.487450,0.872905,-0.020733,126.251465
40820160,21,pelvis,-1154.56,262.02,38.67,400.36,544.98,1,379.43,459.95,689.67,115.84,3A291F10000,-0.487450,0.872905,-0.020733,126.251465
40820160,21,ankle_L,-1139.47,263.68,4.39,408.20,572.17,1,379.43,459.95,689.67,115.84,3A291F10000,-0.487450,0.872905,-0.020733,126.251465
40820160,21,ankle_R,-1165.19,256.16,4.43,391.31,571.84,1,379.43,459.95,689.67,115.84,3A291F10000,-0.487450,0.872905,-0.020733,126.251465
40821161,14,head,-444.26,-127.06,64.19,132.11,524.50,1,57.30,-85557.26,4218051.50,86307.84,3A234127000,-0.487450,0.872905,-0.020733,98.312225
40821161,14,neck_0,-448.40,-126.61,60.21,130.28,538.48,1,57.30,-85557.26,4218051.50,86307.84,3A234127000,-0.487450,0.872905,-0.020733,98.312225
40821161,14,pelvis,-453.61,-123.90,38.60,140.33,612.07,1,57.30,-85557.26,4218051.50,86307.84,3A234127000,-0.487450,0.872905,-0.020733,98.312225
40821161,14,ankle_L,-440.25,-115.57,4.58,199.38,727.09,1,57.30,-85557.26,4218051.50,86307.84,3A234127000,-0.487450,0.872905,-0.020733,98.312225
40821161,14,ankle_R,-459.97,-133.72,4.21,85.21,734.51,1,57.30,-85557.26,4218051.50,86307.84,3A234127000,-0.487450,0.872905,-0.020733,98.312225
40821161,21,head,-1147.57,254.90,64.06,418.82,525.04,1,401.75,477.21,867.12,100.18,3A291F10000,-0.487450,0.872905,-0.020733,98.312225
40821161,21,neck_0,-1151.00,257.31,60.11,419.71,528.27,1,401.75,477.21,867.12,100.18,3A291F10000,-0.487450,0.872905,-0.020733,98.312225
40821161,21,pelvis,-1154.56,262.02,38.67,422.87,545.61,1,401.75,477.21,867.12,100.18,3A291F10000,-0.487450,0.872905,-0.020733,98.312225
40821161,21,ankle_L,-1139.47,263.68,4.39,431.10,573.66,1,401.75,477.21,867.12,100.18,3A291F10000,-0.487450,0.872905,-0.020733,98.312225
40821161,21,ankle_R,-1165.19,256.16,4.43,413.52,573.31,1,401.75,477.21,867.12,100.18,3A291F10000,-0.487450,0.872905,-0.020733,98.312225
40821161,23,head,-510.10,1147.46,64.11,1136.70,525.03,1,1125.55,493.85,384.13,65.36,3A28F8C9C00,-0.487450,0.872905,-0.020733,98.312225
40821161,23,neck_0,-510.29,1151.68,60.19,1137.20,527.11,1,1125.55,493.85,384.13,65.36,3A28F8C9C00,-0.487450,0.872905,-0.020733,98.312225
40821161,23,pelvis,-508.60,1157.59,38.67,1138.89,538.54,1,1125.55,493.85,384.13,65.36,3A28F8C9C00,-0.487450,0.872905,-0.020733,98.312225
40821161,23,ankle_L,-498.44,1146.31,4.39,1142.58,557.08,1,1125.55,493.85,384.13,65.36,3A28F8C9C00,-0.487450,0.872905,-0.020733,98.312225
40821161,23,ankle_R,-519.57,1162.80,4.43,1133.80,556.48,1,1125.55,493.85,384.13,65.36,3A28F8C9C00,-0.487450,0.872905,-0.020733,98.312225
40822162,14,head,-444.36,-126.77,64.07,183.60,524.87,1,62.37,493.76,251.48,388.84,3A234127000,-0.487450,0.872905,-0.020733,22.628969
40822162,14,neck_0,-448.53,-126.32,60.12,179.61,546.78,1,62.37,493.76,251.48,388.84,3A234127000,-0.487450,0.872905,-0.020733,22.628969
40822162,14,pelvis,-453.61,-123.90,38.60,191.37,660.92,1,62.37,493.76,251.48,388.84,3A234127000,-0.487450,0.872905,-0.020733,22.628969
40822162,14,ankle_L,-440.25,-115.57,4.58,282.68,839.30,1,62.37,493.76,251.48,388.84,3A234127000,-0.487450,0.872905,-0.020733,22.628969
40822162,14,ankle_R,-459.97,-133.72,4.21,106.04,856.41,1,62.37,493.76,251.48,388.84,3A234127000,-0.487450,0.872905,-0.020733,22.628969
40822162,21,head,-1147.73,255.05,64.28,453.70,524.85,1,434.97,488.99,1429.99,93.30,3A291F10000,-0.487450,0.872905,-0.020733,22.628969
40822162,21,neck_0,-1151.18,257.40,60.31,454.43,528.38,1,434.97,488.99,1429.99,93.30,3A291F10000,-0.487450,0.872905,-0.020733,22.628969
40822162,21,pelvis,-1154.56,262.02,38.67,457.62,547.52,1,434.97,488.99,1429.99,93.30,3A291F10000,-0.487450,0.872905,-0.020733,22.628969
40822162,21,ankle_L,-1139.47,263.68,4.39,466.85,578.21,1,434.97,488.99,1429.99,93.30,3A291F10000,-0.487450,0.872905,-0.020733,22.628969
40822162,21,ankle_R,-1165.19,256.16,4.43,447.37,577.79,1,434.97,488.99,1429.99,93.30,3A291F10000,-0.487450,0.872905,-0.020733,22.628969
40822162,23,head,-509.83,1147.72,64.04,1201.60,525.06,1,1189.80,504.87,746.76,56.37,3A28F8C9C00,-0.487450,0.872905,-0.020733,22.628969
40822162,23,neck_0,-510.03,1151.95,60.13,1201.93,527.27,1,1189.80,504.87,746.76,56.37,3A28F8C9C00,-0.487450,0.872905,-0.020733,22.628969
40822162,23,pelvis,-508.60,1157.59,38.67,1203.30,539.33,1,1189.80,504.87,746.76,56.37,3A28F8C9C00,-0.487450,0.872905,-0.020733,22.628969
40822162,23,ankle_L,-498.44,1146.31,4.39,1207.92,558.99,1,1189.80,504.87,746.76,56.37,3A28F8C9C00,-0.487450,0.872905,-0.020733,22.628969
40822162,23,ankle_R,-519.57,1162.80,4.43,1197.37,558.32,1,1189.80,504.87,746.76,56.37,3A28F8C9C00,-0.487450,0.872905,-0.020733,22.628969
40823163,21,head,-1147.33,254.99,64.09,370.86,525.01,1,350.04,519.46,2327.53,69.40,3A291F10000,-0.487450,0.872905,-0.020733,-60.515694
40823163,21,neck_0,-1150.85,257.35,60.18,372.08,528.90,1,350.04,519.46,2327.53,69.40,3A291F10000,-0.487450,0.872905,-0.020733,-60.515694
40823163,21,pelvis,-1154.56,262.02,38.67,376.25,550.08,1,350.04,519.46,2327.53,69.40,3A291F10000,-0.487450,0.872905,-0.020733,-60.515694
40823163,21,ankle_L,-1139.47,263.68,4.39,385.94,584.31,1,350.04,519.46,2327.53,69.40,3A291F10000,-0.487450,0.872905,-0.020733,-60.515694
40823163,21,ankle_R,-1165.19,256.16,4.43,364.91,583.79,1,350.04,519.46,2327.53,69.40,3A291F10000,-0.487450,0.872905,-0.020733,-60.515694
40823163,23,head,-510.21,1147.53,64.04,1203.38,525.06,1,1190.77,521.70,1064.20,42.06,3A28F8C9C00,-0.487450,0.872905,-0.020733,-60.515694
40823163,23,neck_0,-510.34,1151.74,60.11,1203.78,527.44,1,1190.77,521.70,1064.20,42.06,3A28F8C9C00,-0.487450,0.872905,-0.020733,-60.515694
40823163,23,pelvis,-508.60,1157.59,38.67,1205.45,540.32,1,1190.77,521.70,1064.20,42.06,3A28F8C9C00,-0.487450,0.872905,-0.020733,-60.515694
40823163,23,ankle_L,-498.44,1146.31,4.39,1210.42,561.37,1,1190.77,521.70,1064.20,42.06,3A28F8C9C00,-0.487450,0.872905,-0.020733,-60.515694
40823163,23,ankle_R,-519.57,1162.80,4.43,1199.10,560.61,1,1190.77,521.70,1064.20,42.06,3A28F8C9C00,-0.487450,0.872905,-0.020733,-60.515694
40823163,24,head,-1148.22,829.02,64.04,777.16,525.06,1,764.88,521.79,497.25,40.94,3A28F8CC600,-0.487450,0.872905,-0.020733,-60.515694
40823163,24,neck_0,-1150.43,832.61,60.11,777.70,527.37,1,764.88,521.79,497.25,40.94,3A28F8CC600,-0.487450,0.872905,-0.020733,-60.515694
40823163,24,pelvis,-1151.85,838.54,38.67,779.59,539.89,1,764.88,521.79,497.25,40.94,3A28F8CC600,-0.487450,0.872905,-0.020733,-60.515694
40823163,24,ankle_L,-1137.42,833.85,4.39,784.13,560.22,1,764.88,521.79,497.25,40.94,3A28F8CC600,-0.487450,0.872905,-0.020733,-60.515694
40823163,24,ankle_R,-1163.96,837.57,4.43,774.02,559.74,1,764.88,521.79,497.25,40.94,3A28F8CC600,-0.487450,0.872905,-0.020733,-60.515694
40824166,21,head,-1147.45,254.97,64.02,309.06,525.08,1,212.35,499.29,5904.44,322.38,3A291F10000,-0.487450,0.872905,-0.020733,-103.312363
40824166,21,neck_0,-1150.92,257.39,60.11,310.83,529.22,1,212.35,499.29,5904.44,322.38,3A291F10000,-0.487450,0.872905,-0.020733,-103.312363
40824166,21,pelvis,-1154.56,262.02,38.67,315.78,551.63,1,212.35,499.29,5904.44,322.38,3A291F10000,-0.487450,0.872905,-0.020733,-103.312363
40824166,21,ankle_L,-1139.47,263.68,4.39,325.62,588.02,1,212.35,499.29,5904.44,322.38,3A291F10000,-0.487450,0.872905,-0.020733,-103.312363
40824166,21,ankle_R,-1165.19,256.16,4.43,303.81,587.44,1,212.35,499.29,5904.44,322.38,3A291F10000,-0.487450,0.872905,-0.020733,-103.312363
40824166,23,head,-510.13,1147.67,64.17,1198.07,524.98,1,1184.96,521.49,1258.07,43.71,3A28F8C9C00,-0.487450,0.872905,-0.020733,-103.312363
40824166,23,neck_0,-510.32,1151.90,60.27,1198.46,527.43,1,1184.96,521.49,1258.07,43.71,3A28F8C9C00,-0.487450,0.872905,-0.020733,-103.312363
40824166,23,pelvis,-508.60,1157.59,38.67,1200.18,540.89,1,1184.96,521.49,1258.07,43.71,3A28F8C9C00,-0.487450,0.872905,-0.020733,-103.312363
40824166,23,ankle_L,-498.44,1146.31,4.39,1205.28,562.74,1,1184.96,521.49,1258.07,43.71,3A28F8C9C00,-0.487450,0.872905,-0.020733,-103.312363
40824166,23,ankle_R,-519.57,1162.80,4.43,1193.65,561.91,1,1184.96,521.49,1258.07,43.71,3A28F8C9C00,-0.487450,0.872905,-0.020733,-103.312363
40824166,24,head,-1148.22,829.18,64.17,756.53,524.98,1,743.78,521.58,480.92,42.51,3A28F8CC600,-0.487450,0.872905,-0.020733,-103.312363
40824166,24,neck_0,-1150.50,832.75,60.27,757.12,527.36,1,743.78,521.58,480.92,42.51,3A28F8CC600,-0.487450,0.872905,-0.020733,-103.312363
40824166,24,pelvis,-1151.85,838.54,38.67,759.16,540.42,1,743.78,521.58,480.92,42.51,3A28F8CC600,-0.487450,0.872905,-0.020733,-103.312363
40824166,24,ankle_L,-1137.42,833.85,4.39,763.68,561.50,1,743.78,521.58,480.92,42.51,3A28F8CC600,-0.487450,0.872905,-0.020733,-103.312363
40824166,24,ankle_R,-1163.96,837.57,4.43,753.48,560.98,1,743.78,521.58,480.92,42.51,3A28F8CC600,-0.487450,0.872905,-0.020733,-103.312363
40825187,21,head,-1147.49,254.54,64.02,308.46,525.08,1,-434.37,326.99,19783.54,2476.12,3A291F10000,-0.487450,0.872905,-0.020733,-103.312363
40825187,21,neck_0,-1150.95,257.04,60.16,310.33,529.17,1,-434.37,326.99,19783.54,2476.12,3A291F10000,-0.487450,0.872905,-0.020733,-103.312363
40825187,21,pelvis,-1154.56,262.02,38.67,315.78,551.63,1,-434.37,326.99,19783.54,2476.12,3A291F10000,-0.487450,0.872905,-0.020733,-103.312363
40825187,21,ankle_L,-1139.47,263.68,4.39,325.62,588.02,1,-434.37,326.99,19783.54,2476.12,3A291F10000,-0.487450,0.872905,-0.020733,-103.312363
40825187,21,ankle_R,-1165.19,256.16,4.43,303.81,587.44,1,-434.37,326.99,19783.54,2476.12,3A291F10000,-0.487450,0.872905,-0.020733,-103.312363
40825187,23,head,-510.25,1147.73,64.04,1198.00,525.06,1,1173.51,518.53,1157.76,81.63,3A28F8C9C00,-0.487450,0.872905,-0.020733,-103.312363
40825187,23,neck_0,-510.31,1151.97,60.13,1198.47,527.51,1,1173.51,518.53,1157.76,81.63,3A28F8C9C00,-0.487450,0.872905,-0.020733,-103.312363
40825187,23,pelvis,-508.60,1157.59,38.67,1200.18,540.89,1,1173.51,518.53,1157.76,81.63,3A28F8C9C00,-0.487450,0.872905,-0.020733,-103.312363
40825187,23,ankle_L,-498.44,1146.31,4.39,1205.28,562.74,1,1173.51,518.53,1157.76,81.63,3A28F8C9C00,-0.487450,0.872905,-0.020733,-103.312363
40825187,23,ankle_R,-519.57,1162.80,4.43,1193.65,561.91,1,1173.51,518.53,1157.76,81.63,3A28F8C9C00,-0.487450,0.872905,-0.020733,-103.312363
40825187,24,head,-1148.35,829.18,64.04,756.47,525.06,1,742.85,521.43,442.70,45.37,3A28F8CC600,-0.487450,0.872905,-0.020733,-103.312363
40825187,24,neck_0,-1150.52,832.81,60.13,757.13,527.44,1,742.85,521.43,442.70,45.37,3A28F8CC600,-0.487450,0.872905,-0.020733,-103.312363
40825187,24,pelvis,-1151.85,838.54,38.67,759.16,540.42,1,742.85,521.43,442.70,45.37,3A28F8CC600,-0.487450,0.872905,-0.020733,-103.312363
40825187,24,ankle_L,-1137.42,833.85,4.39,763.68,561.50,1,742.85,521.43,442.70,45.37,3A28F8CC600,-0.487450,0.872905,-0.020733,-103.312363
40825187,24,ankle_R,-1163.96,837.57,4.43,753.48,560.98,1,742.85,521.43,442.70,45.37,3A28F8CC600,-0.487450,0.872905,-0.020733,-103.312363
